book_id,goodreads_book_id,best_book_id,work_id,books_count,authors,original_publication_year,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,title_length,authors_count,rating_deviation
154,8852,8852,1896522,1732,William Shakespeare,1606,Macbeth,eng,3.88,496018,524826,7609,10551,35408,127354,183871,167642,7,1,1177816.4771198072
155,15241,15241,2963845,453,J.R.R. Tolkien,1954,"The Two Towers (The Lord of the Rings, #2)",en-US,4.42,480446,532209,6980,3013,10264,55433,156232,307267,42,1,808749.3067136782
156,42156,42156,1789440,65,Emily Giffin,2004,"Something Borrowed (Darcy & Rachel, #1)",eng,3.83,403601,435189,11567,16019,29297,104322,148507,137044,39,1,949574.4045342829
157,23772,23772,86934,72,"Dr. Seuss, לאה נאור",1960,Green Eggs and Ham,en-US,4.29,457475,461041,7370,6605,14530,66873,121751,251282,18,2,710085.0151589338
158,6310,6310,2765786,338,"Roald Dahl, Quentin Blake",1964,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",eng,4.1,453959,494747,8473,6236,17193,94240,178216,198862,54,2,1023740.1097342682
159,2120932,2120932,2377629,92,Rick Riordan,2008,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",eng,4.39,508214,537708,14098,2435,8093,62108,172289,292783,65,1,889238.112509243
160,2623,2623,2612809,1725,Charles Dickens,1860,Great Expectations,eng,3.75,459247,507187,12311,22811,44293,120385,170702,148996,18,1,1109743.218846796
161,18512,18512,2964424,470,J.R.R. Tolkien,1955,"The Return of the King (The Lord of the Rings, #3)",en-US,4.51,463959,510537,6644,2691,8008,42693,132149,324996,50,1,670007.6928839046
162,49552,49552,3324344,675,"Albert Camus, Matthew    Ward",1942,The Stranger,eng,3.96,420600,483623,14836,10563,28920,100140,174957,169043,12,2,1047530.707673291
163,7736182,7736182,10107891,72,Rick Riordan,2010,"The Lost Hero (The Heroes of Olympus, #1)",eng,4.35,271576,489495,17107,5020,11267,58590,148498,266120,41,1,787283.0683117295
164,15745753,15745753,17225055,103,Rainbow Rowell,2013,Eleanor & Park,eng,4.11,514312,579753,53005,12904,26371,94470,196224,249784,14,1,1108150.2642277486
165,13497,13497,1019062,176,George R.R. Martin,2005,"A Feast for Crows (A Song of Ice and Fire, #4)",en-US,4.1,428186,481130,18876,3170,18574,94401,175973,189012,46,1,1021079.0642508261
166,7735333,7735333,9631645,84,Ally Condie,2010,"Matched (Matched, #1)",eng,3.68,511815,530680,30226,24343,53804,138030,165412,149091,21,1,1159008.08471659
167,4407,30165203,1970226,196,Neil Gaiman,2001,"American Gods (American Gods, #1)",eng,4.11,378019,518343,27587,9888,24944,83253,178346,221912,33,1,1003149.2505903041
168,149267,149267,1742269,195,"Stephen King, Bernie Wrightson",1978,The Stand,en-US,4.34,438832,469953,13808,5647,13612,56722,134098,259874,9,2,728142.1048935106
169,6400090,6400090,6588800,95,Nicholas Sparks,2008,The Last Song,en-GB,4.14,424637,438429,11051,7253,17803,77712,140241,195420,13,1,822459.3686390728
170,11125,11125,40195,185,Dan Brown,1998,Digital Fortress,en-GB,3.6,423019,447503,7538,16592,47507,136196,144029,103179,16,1,1063130.7528302604
171,6969,6969,3360164,1710,"Jane Austen, Fiona Stafford",1815,Emma,eng,3.99,459826,497949,11724,11386,25777,102144,178238,180404,4,2,1059557.8014706527
172,15823480,15823480,2507928,1492,"Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude",1877,Anna Karenina,eng,4.02,297472,472796,18064,11738,26945,88365,158179,187569,13,4,939969.0036144976
173,227463,227463,23596,283,Anthony Burgess,1962,A Clockwork Orange,eng,3.98,431195,454391,9958,14741,24244,84863,163488,167055,18,1,942293.8182296304
174,1812457,1812457,2666268,134,William Paul Young,2007,The Shack,eng,3.74,419539,438292,29377,35734,42977,84751,111923,162907,9,1,752170.5984299964
175,4502507,4556058,4551489,87,Rick Riordan,2009,"The Last Olympian (Percy Jackson and the Olympians, #5)",eng,4.5,397500,499510,17693,2098,6501,45208,133168,312535,55,1,679207.6284158475
176,18342,830502,150259,7,Stephen King,1986,It,en-US,4.18,292592,479381,11698,8464,19610,75841,148672,226794,2,1,852973.5454879939
177,7144,7144,3393917,1714,"Fyodor Dostoyevsky, David McDuff",1866,Crime and Punishment,eng,4.18,380903,444675,12605,9477,20078,64050,137104,213966,20,2,771251.5858694551
178,6514,6514,1385044,246,Sylvia Plath,1963,The Bell Jar,en-US,3.98,401605,442157,15963,8266,23983,92408,162216,155284,12,1,965793.7359826034
179,252577,252577,2883783,184,Frank McCourt,1996,"Angela's Ashes (Frank McCourt, #1)",eng,4.07,392103,419746,9798,7657,18327,73550,155775,164437,34,1,872753.0287679216
180,52036,52036,4840290,972,"Hermann Hesse, Hilda Rosner",1922,Siddhartha,eng,3.99,372099,418653,11518,10229,25529,83698,138837,160360,10,2,847276.9051899067
181,168642,168642,1940709,223,Truman Capote,1965,In Cold Blood,eng,4.05,381652,401839,11754,10639,17836,70857,144616,157891,13,1,816074.0146052275
182,6304335,6304335,6488966,119,"Kami Garcia, Margaret Stohl",2009,"Beautiful Creatures (Caster Chronicles, #1)",eng,3.76,436093,458518,20808,19917,43525,113352,132492,149232,43,2,937162.3873297886
183,7171637,7171637,6674837,103,Cassandra Clare,2010,"Clockwork Angel (The Infernal Devices, #1)",eng,4.33,490890,515759,24385,8364,15544,61409,140928,289514,42,1,770670.1366790886
184,39988,39988,1015554,242,"Roald Dahl, Quentin Blake",1988,Matilda,eng,4.29,440743,463491,11053,4277,10823,64536,152003,231852,7,2,818995.7911488897
185,9361589,9361589,14245059,119,Erin Morgenstern,2011,The Night Circus,eng,4.03,429543,474826,54008,11349,28650,84254,159596,190977,16,1,937103.0410208793
186,37470,37470,3248536,111,Philippa Gregory,2001,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",eng,4.04,381080,399223,15846,5311,16716,78620,153807,144769,60,1,879214.8531345138
187,24770,24770,2895388,98,Scott Westerfeld,2005,"Uglies (Uglies, #1)",eng,3.86,449073,464589,21234,15531,34808,106086,151540,156624,19,1,978508.5456189018
188,10664113,10664113,2936175,115,George R.R. Martin,2011,"A Dance with Dragons (A Song of Ice and Fire, #5)",eng,4.31,365954,424618,20072,2399,10150,53744,147136,211189,49,1,767683.7968116755
189,33,33,3462456,380,J.R.R. Tolkien,1955,"The Lord of the Rings (The Lord of the Rings, #1-3)",eng,4.47,389054,436346,9365,4807,9577,37552,106818,277592,51,1,554282.6508702268
190,12262741,12262741,17237712,101,Cheryl Strayed,2012,Wild: From Lost to Found on the Pacific Crest Trail,eng,3.96,379872,420903,34444,8344,22137,85489,165482,139451,51,1,954330.6165693282
191,472331,472331,4358649,90,"Alan Moore, Dave Gibbons, John Higgins",1987,Watchmen,en-US,4.35,398018,409323,10851,6349,11732,44847,116877,229518,8,3,619171.1536294075
192,186074,186074,2502879,123,Patrick Rothfuss,2007,"The Name of the Wind (The Kingkiller Chronicle, #1)",eng,4.55,400101,449372,28631,5605,8582,28480,95470,311235,51,1,478887.0129994748
193,3228917,3228917,3364437,120,Malcolm Gladwell,2008,Outliers: The Story of Success,en-US,4.11,353011,369126,19383,4494,12545,62510,148978,140599,30,1,804044.0144851893
194,153747,153747,2409320,1823,"Herman Melville, Andrew Delbanco, Tom Quirk",1851,"Moby-Dick or, The Whale",eng,3.46,358050,397963,11223,35983,52601,103625,102432,103322,23,3,789826.7581357562
195,2728527,2728527,2754161,116,"Mary Ann Shaffer, Annie Barrows",2008,The Guernsey Literary and Potato Peel Pie Society,eng,4.12,393626,423672,39853,7190,17250,68942,155107,175183,49,2,854570.1874366018
196,5759,5759,68729,162,Chuck Palahniuk,1996,Fight Club,eng,4.2,365349,388654,11176,4578,12632,58110,139554,173780,10,1,753238.4356646271
197,301082,301082,479517,109,Charlaine Harris,2001,"Dead Until Dark (Sookie Stackhouse, #1)",en-US,3.96,420764,444824,16818,11330,25781,96290,148326,163097,39,1,922411.7932756325
198,11486,11486,3300573,155,Alice Walker,1982,The Color Purple,eng,4.17,376766,400965,9485,6298,14477,62380,140835,176975,16,1,773142.3768634419
199,12691,12691,14961,119,John Grogan,2005,Marley and Me: Life and Love With the World's Worst Dog,eng,4.12,367304,379348,13407,5485,14940,68532,131536,158855,55,1,756141.2137898711
200,16299,16299,3038872,474,Agatha Christie,1939,And Then There Were None,eng,4.23,408983,456680,17264,6134,12476,66243,156306,215521,24,1,842777.5896500832
201,6411961,6411961,6600281,208,Dan Brown,2009,"The Lost Symbol (Robert Langdon, #3)",eng,3.66,369428,404982,24199,11293,40545,120122,136545,96477,36,1,976347.8511270131
202,6339664,6339664,6525609,91,Becca Fitzpatrick,2009,"Hush, Hush (Hush, Hush, #1)",en-US,4.0,448166,461802,21871,19338,33543,82544,120204,206173,27,1,776202.2322662093
203,11505797,11505797,16441531,85,Jamie McGuire,2011,"Beautiful Disaster (Beautiful, #1)",eng,4.15,418309,442696,25298,17185,23298,61993,115123,225097,34,1,675888.6923428267
204,5326,5326,3097440,2380,Charles Dickens,1843,A Christmas Carol,eng,4.02,394540,441396,11568,6737,21415,93906,153823,165515,17,1,933108.8949037147
205,43763,43763,873132,189,Anne Rice,1976,"Interview with the Vampire (The Vampire Chronicles, #1)",eng,3.97,372566,393941,7951,7519,22377,84804,137659,141582,55,1,842288.7669949814
206,10507293,10507293,15413183,93,Kiera Cass,2012,"The Selection (The Selection, #1)",en-US,4.15,505340,539091,35681,13841,25349,83692,158716,257493,33,1,922803.5382146058
207,6853,6853,1486401,109,Janet Evanovich,1994,"One for the Money (Stephanie Plum, #1)",en-US,4.03,391007,403315,13050,9176,19657,80319,133454,160709,38,1,804917.022350892
208,6493208,6493208,6684634,66,Rebecca Skloot,2010,The Immortal Life of Henrietta Lacks,eng,4.04,377249,404440,28624,10782,18237,70339,151226,153856,36,1,841618.9420868362
209,23807,23807,22533,187,Thomas Harris,1988,"The Silence of the Lambs  (Hannibal Lecter, #2)",eng,4.14,351107,366112,3866,10268,12845,55427,123652,163920,47,1,676317.3786592081
210,345627,345627,335933,132,Richelle Mead,2007,"Vampire Academy (Vampire Academy, #1)",en-US,4.14,248283,455151,19720,12535,22043,73357,129382,217834,37,1,769156.532986064
211,40102,40102,1180927,116,Malcolm Gladwell,2005,Blink: The Power of Thinking Without Thinking,en-US,3.89,348196,360338,12215,6804,20128,85934,139947,107525,45,1,851047.3820019538
212,6867,6867,2307233,155,Ian McEwan,2001,Atonement,eng,3.88,347006,365658,14815,11473,25462,77135,134788,116800,9,1,810013.4771208069
213,485894,485894,2373750,1316,"Franz Kafka, Stanley Corngold",1915,The Metamorphosis,eng,3.78,364933,414533,10252,15430,33226,98774,146297,120806,17,2,932537.2371336903
214,561456,561456,2936530,94,Rick Riordan,2007,"The Titan's Curse (Percy Jackson and the Olympians, #3)",eng,4.33,446668,486262,15418,1863,7934,65220,162371,248874,55,1,859155.8890525271
215,9969571,9969571,14863741,112,Ernest Cline,2011,Ready Player One,eng,4.31,349423,421819,52120,5150,12928,48285,134107,221349,16,1,701995.9337438333
216,3153910,3153910,3175590,90,Garth Stein,2006,The Art of Racing in the Rain,eng,4.19,327409,354319,32021,4808,13901,53780,118166,163664,29,1,657004.4995572069
217,21996,21996,3486041,70,"Erik Larson, Tony Goldwyn",2003,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",eng,3.98,309385,350607,25846,6687,18709,69012,135360,120839,88,2,779212.7032827638
218,13572249,20448515,18973111,96,Sylvia Day,2012,"Bared to You (Crossfire, #1)",eng,4.19,222678,386136,16748,9867,18983,55554,104657,197075,28,1,613395.741885864
219,11127,11127,781271,270,"C.S. Lewis, Pauline Baynes",1956,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",eng,4.24,376385,401676,8871,3772,12192,59975,133056,192681,53,2,732767.6384629402
220,3609760,3609760,3652511,20,Mark Cotta Vaz,2004,Twilight: The Complete Illustrated Movie Companion,en-US,4.23,291411,291899,532,6862,11019,48008,67939,158071,50,1,430962.9376317493
221,60748,60748,59104,74,Dave Pelzer,1995,"A Child Called ""It"" (Dave Pelzer #1)",eng,4.08,311543,321298,13729,7819,16453,57341,98786,140899,36,1,592260.2726529266
222,7869,7869,859111,143,Robert Ludlum,1980,"The Bourne Identity (Jason Bourne, #1)",eng,3.98,327122,336212,3899,10266,17695,65161,118463,124627,38,1,694464.8333990459
223,249747,249747,1334778,163,Eoin Colfer,2001,"Artemis Fowl (Artemis Fowl, #1)",eng,3.82,386923,399165,8384,14473,30894,94950,129607,129241,31,1,850598.438891937
224,6487308,6487308,6678670,97,Lauren Kate,2009,"Fallen (Fallen, #1)",en-US,3.74,395296,408108,17725,23594,41578,94145,107149,141642,19,1,770598.4753494663
225,4406,4406,2574991,81,John Steinbeck,1952,East of Eden,eng,4.35,320919,336682,14454,4183,9409,39153,96741,187196,12,1,519065.13001199946
226,5886881,5886881,6873353,131,Gillian Flynn,2009,Dark Places,eng,3.92,333452,386607,28784,5169,17975,89242,165108,109113,11,1,958944.3311617223
227,5359,5359,137715,134,John Grisham,1993,The Client,eng,3.97,320083,325663,1917,2530,12566,79176,129019,102372,10,1,776211.5417474812
228,228333,228333,221139,84,"Emma McLaughlin, Nicola Kraus",2002,"The Nanny Diaries (Nanny, #1)",eng,3.4,323762,328073,5121,17006,43014,116021,95951,56081,29,2,800893.2547030691
229,24213,24213,2375385,845,"Lewis Carroll, John Tenniel, Martin Gardner",1865,Alice's Adventures in Wonderland & Through the Looking-Glass,eng,4.06,340920,377190,7736,5294,17482,76985,127906,149523,60,3,772255.042064742
230,2156,2156,2534720,1451,"Jane Austen, James Kinsley, Deidre Shauna Lynch",1817,Persuasion,eng,4.13,365425,402359,13117,6688,15653,71218,133222,175578,10,3,771166.3118574955
231,556602,556602,2523229,117,Tatiana de Rosnay,2007,Sarah's Key,eng,4.14,312444,347631,26614,3865,12684,55760,134748,140574,11,1,727781.1618852749
232,43615,43615,46575,213,Stephen King,1982,"The Gunslinger (The Dark Tower, #1)",en-US,3.99,332494,366377,13014,9958,24111,72736,112895,146677,35,1,708057.9917222697
233,9712,9712,3285349,347,"Gabriel García Márquez, Edith Grossman",1985,Love in the Time of Cholera,eng,3.89,283806,323461,15246,11450,23825,65668,110544,111974,27,2,675385.6208732738
234,439288,439288,118521,87,Laurie Halse Anderson,1999,Speak,eng,4.0,360156,372404,18379,7770,21049,76503,125660,141422,5,1,766482.898771227
235,17802724,17802724,23986788,95,Liane Moriarty,2013,The Husband's Secret,eng,3.92,232106,351805,27610,4175,15649,80869,155945,95167,20,1,893515.272553261
236,1898,1898,1816662,101,Jon Krakauer,1997,Into Thin Air: A Personal Account of the Mount Everest Disaster,en-US,4.11,291258,301593,10439,8041,10286,46060,112601,124605,63,1,601121.1757807045
237,10592,10592,1552134,249,Stephen King,1974,Carrie,eng,3.93,356814,377650,8264,4564,19479,96352,136054,121201,6,1,867671.5346736396
238,242006,242006,828773,79,Augusten Burroughs,2002,Running with Scissors,en-US,3.7,293878,306388,11601,13569,27249,78405,105786,81379,21,1,699293.0280383043
239,8908,8908,817,137,Max Brooks,2006,World War Z: An Oral History of the Zombie War,en-US,4.01,312969,345149,22412,7680,19887,65570,121537,130475,46,1,714957.9001257138
240,17212231,17212231,23841765,235,Dan Brown,2013,"Inferno (Robert Langdon, #4)",eng,3.8,287533,345560,33700,7261,26077,89237,128374,94611,28,1,826105.1689518463
241,47281,47281,2677305,81,Lois Lowry,1989,Number the Stars,eng,4.11,333638,342365,10304,3797,12794,63919,123296,138559,16,1,706738.1335567303
242,13145,13145,3373984,122,James Patterson,1993,"Along Came a Spider (Alex Cross, #1)",eng,4.08,311499,318031,3600,4281,10929,61630,118236,122955,36,1,675417.0130662735
243,10614,10614,3230869,197,Stephen King,1987,Misery,en-GB,4.11,334647,352203,6416,4302,12725,64835,128990,141351,6,1,731619.1166694491
244,66559,18045891,3801,136,Gillian Flynn,2006,Sharp Objects,en-US,3.92,207889,354838,28268,4988,17566,81036,147558,103690,13,1,863489.3810892857
245,2839,2839,2237401,125,Katherine Paterson,1977,Bridge to Terabithia,eng,3.98,337644,353474,9270,8287,20081,74409,119504,131193,20,1,733123.8357659121
246,30183,30183,30573,97,"P.C. Cast, Kristin Cast",2007,"Marked (House of Night, #1)",en-US,3.79,360044,371020,12870,21547,34170,81486,97982,135835,27,2,683184.6205616948
247,36072,36072,6277,250,Stephen R. Covey,1989,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,en-US,4.05,314700,333884,6148,9038,17041,61036,109359,137410,76,1,645594.107750596
248,1622,1622,894834,1379,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",1595,A Midsummer Night's Dream,eng,3.94,334241,361510,5724,5598,20498,84388,130051,120975,25,4,808771.6131902299
249,4588,4588,1940137,104,Jonathan Safran Foer,2005,Extremely Loud and Incredibly Close,en-US,3.97,294726,319116,21107,8847,20556,61303,109008,119402,35,1,652211.8408244024
250,11387515,11387515,16319487,124,R.J. Palacio,2012,Wonder,eng,4.43,228538,377791,43021,4504,7833,34567,105977,224910,6,1,538778.4066458173
251,233093,233093,267087,99,Dr. Seuss,1957,The Cat in the Hat,eng,4.15,314016,317182,4299,6179,14497,57850,85944,152712,18,1,540147.5573245015
252,11235712,11235712,15545385,92,Marissa Meyer,2012,"Cinder (The Lunar Chronicles, #1)",eng,4.15,427663,454146,41109,12154,18256,66180,150914,206642,33,1,826560.4250613239
253,16160797,16160797,22002305,48,"Robert Galbraith, J.K. Rowling",2013,"The Cuckoo's Calling (Cormoran Strike, #1)",en-US,3.83,297712,340495,27258,9729,20151,79290,138955,92370,42,2,824268.1864075832
254,6068551,6068551,6244926,96,Maggie Stiefvater,2009,"Shiver (The Wolves of Mercy Falls, #1)",eng,3.78,356625,370811,20521,17815,35108,86129,105099,126660,38,1,731189.4878781374
255,662,662,817219,147,"Ayn Rand, Leonard Peikoff",1957,Atlas Shrugged,eng,3.68,283295,296645,14666,30901,27442,53762,78744,105796,14,2,500250.46320888604
256,49436,49436,251800,67,"Greg Mortenson, David Oliver Relin",2006,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,en-US,3.64,283516,288520,21681,14371,27844,77127,97820,71358,78,2,663982.8766213781
257,13023,13023,2933712,4,"Jane Carruth, Lewis Carroll, Rene Cloke",1865,Alice in Wonderland,eng,4.03,343252,343271,4876,7467,18101,70170,109730,137803,19,3,678171.0372042207
258,1232,1232,3209783,279,"Carlos Ruiz Zafón, Lucia Graves",2001,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",eng,4.24,263685,317554,24652,4789,11769,42214,101612,157170,61,2,551845.7146972169
259,7631105,7631105,6574198,107,James Dashner,2010,"The Scorch Trials (Maze Runner, #2)",eng,3.93,305643,346307,23058,5525,21370,79458,124458,115496,35,1,773426.5975377627
260,4865,4865,2370171,353,Dale Carnegie,1936,How to Win Friends and Influence People,eng,4.13,282623,305437,7909,6734,13880,50529,94743,139551,39,1,551591.4144481841
261,480479,480479,940760,59,Frances Mayes,1996,Under the Tuscan Sun,eng,3.72,279264,281836,3074,12008,22882,74910,93439,78597,20,1,632247.1143747427
262,19486412,19486412,27570886,107,Liane Moriarty,2014,Big Little Lies,eng,4.2,306186,371433,30120,3775,7865,49115,159494,151184,15,1,797282.2351449656
263,24337,24337,2485462,61,Gail Carson Levine,1997,Ella Enchanted,eng,3.97,339117,345749,8534,6619,20066,80272,110568,128224,14,1,716606.8242931432
264,3876,3876,589497,343,Ernest Hemingway,1926,The Sun Also Rises,en-US,3.83,284988,303117,9826,9602,23682,70004,105785,94044,18,1,670919.3812821782
265,14891,14891,833257,127,Betty  Smith,1943,A Tree Grows in Brooklyn,eng,4.24,291909,309000,16088,3693,9667,43734,103879,148027,24,1,562365.6352588997
